cnpj_basico;razao_social;endereco_completo;cep;ddd;tel;email;desc_porte;nomenclatura_natureza
59156823;A I C SERVICOS DE LIMPEZA E ZELADORIA LTDA;RUA PIONEIRA JOSEPHINA SCALIAO, 164 - RESIDENCIAL GREEN VILLE;19068210;18;97482024;LEGALIZACAO@TATICOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59173151;VINICIUS MIRANDA SERVICOS MEDICOS LTDA;RUA INDIANA, 81 - VILA BOSCOLI;19014200;37;34491877;CADASTRO@CONTABILIDADEMALTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59207600;FA COMEX LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 3.700 - JARDIM BONGIOVANI;19050230;18;32033716;COMERCIAL@FA-COMEXPORT.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
59327238;ALPHA ELETROSHOP ECOMMERCE LTDA;RUA HELENA ROSSI RAMOS, 74 - CONJUNTO HABITACIONAL JOAO DOMINGOS NETTO;19036098;18;32234622;ADEMIRVENDASON@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59327315;BK TECH COMERCIO DE VARIEDADE E MANUTENCAO DE ELETRONICOS LTDA;AVENIDA ANA JACINTA, 1.854 - NUCLEO BARTHOLOMEU BUENO DE MIRANDA;19066030;11;98146602;BKTECHVARIEDADES@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59449091;3M - INTERMEDIACAO DE NEGOCIOS LTDA;RUA HYGINO LANGHI, 511 - RESIDENCIAL SAO MARCOS;19023680;18;96347220;MA.FER.G@HOTMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
59501808;THAIS WERNER BUENO PSICOLOGIA LTDA;RUA REMIGIO MAZZUCHELLI, 158 - JARDIM AQUINOPOLIS;19061120;18;39172075;LEGALIZACAO@DELLICAMPOS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59542206;KOTAI MOVEIS PLANEJADOS LTDA;RUA RAUMAR GUERRA, 33 - JARDIM ELDORADO;19026100;18;97130849;RAFAELKOTAI850@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59545550;BERGAMASCO CLINICA DE PSICOLOGIA LTDA;RUA CLAUDIONOR SANDOVAL, 1094 - JARDIM PAULISTA;19023200;18;39172075;LEGALIZACAO@DELLICAMPOS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59585132;OTICA IKEDA & ESTELA LTDA;RUA JOAQUIM NABUCO, 492 - CENTRO;19010071;18;96537339;OTICAPRUDENTEPP@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59624167;VM SERVICOS DE ARQUITETURA & ENGENHARIA LTDA;RUA ANTONIO RUIZ, 543 - JARDIM SANTA ELIZA;19027020;18;81833986;FERNANDO.BECEGATO@UOL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59653047;CAMARA SERVICOS MEDICOS LTDA;RUA JOAQUIM MARQUES RODRIGUES, 209 - JARDIM AQUINOPOLIS;19061130;18;32220304;CONTATO@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
59654267;BRIGATTO ENGENHARIA E ELETROTECNICA LTDA;RUA BRASILIA, 46 - JARDIM BRASILIA;19046110;18;81580778;FALECOM@GABRIELBRIGATTO.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59698391;SM SERVICOS DE PSICOPEDAGOGIA LTDA;RUA VICENTE FURLANETTO, 265 - JARDIM RIO 400;19053250;18;96064493;MENEGUESSOSAMAMTA.COM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59748001;SUA ESSENCIA ASSESSORIA DE EVENTOS E BELEZA EXPRESS LTDA;RUA MARIA FERNANDES, 693 - JARDIM ALTO DE BOA VISTA;19053390;18;81002415;ANDERSONLNMAIA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59786755;MICONT SERVICOS CONTABEIS LTDA;RUA PROFESSOR OSCAR AUGUSTO GUELLI, 106 - ROTTA DO SOL;19072036;18;98028597;MICHELI.CONTABILIDADE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59843480;PARRON  PROPAGANDA E PUBLICIDADE LTDA;RUA PAULO MARQUES, 455 - VILA BOA VISTA;19020410;18;96005898;PARRONTHAIS@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60112344;BRB PRIME SERVICOS ADMINISTRATIVOS LTDA;RUA JOSE BEBIANO, 99 - JARDIM SAO SEBASTIAO;19025835;18;96470774;BRUNO_BERTASSO@HOTMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60141874;R. BATISTA MARIA LTDA;RUA JOAO RUIZ, 283 - RESIDENCIAL MARE MANSA;19028050;18;96278170;ROSE.VENDAS405@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60318098;ORIGEM ESTUDIO LTDA;AVENIDA DA SAUDADE, 535 - JARDIM MORISHITA;19050310;18;96594458;CONTATO@ORIGEMAUDIOVISUAL.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60430791;STELLA DANTI PAFETTI LTDA;RUA SANTA ROSA, 106 - VILA MARQUES;19020240;19;99442754;STELLAPAFETTI912@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60447161;COUTO TECNOLOGIA DA INFORMACAO LTDA;RUA WADIR OLIVETTI, 241 - RESIDENCIAL PARQUE DOS BURITIS;19062422;18;32231600;FISCAL@EFRANCA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60478130;APC DIAGNOSTICA LTDA;RUA SIQUEIRA CAMPOS, 1236 - VILA NOVA;19010062;18;32214314;DATACON@IFTNET.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60574211;CHARMMY EMPREENDA LTDA;RUA DENUNCIO DAVID, 527 - PARQUE IMPERIAL;19028215;18;88215194;HUDSON_HGDS@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60625403;RF PROMOTORIA DE VENDAS LTDA;RUA CONCEICAO LIMA DA SILVA, 291 - CENTRAL PARK II;19060702;18;81111144;RFPROVEN@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60675696;LM PRODUTOS HOSPITALARES LTDA;RUA JOSE PETRIN, 207 - JARDIM CAMBUY;19061554;18;39088455;LMPRODUTOSHOSPITALARES@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60730668;GBGP CONSTRUCOES LTDA;RUA ANTONIO KUHN, 89 - PARQUE RESIDENCIAL FUNADA;19068050;18;97936349;B.CANO@TERRA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
46659712;SACOLAO  EVEREST - HORTIFRUTIGRANJEIROS LTDA;RUA JOAO CERIBELI PACCA, 386 - JARDIM EVEREST;19066140;18;39064613;BUENOESCRITORIO33@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60841927;ESTACAO PRUDENTE VESTUARIO E ACESSORIOS LTDA;RUA SIQUEIRA CAMPOS, 1545 - VILA SAO JORGE;19013030;18;96314850;ESTACAO.BRANDILI@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60854400;ACO FORTE CONSULTORIA LTDA;RUA CYRO BUENO-DR, 600 - JARDIM PETROPOLIS;19060560;44;30254006;FINANCEIRO@FENAZBRASIL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60532957;SORVETES BARONE UNIDADE REGENTE FEIJO LTDA;AVENIDA ANTONIO CANHETTI, 201 - JARDIM CAMBUY;19061545;18;32220304;LUCIANA@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
60938752;TMGP ADMINISTRADORA DE BENS PROPRIOS LTDA;RUA SIQUEIRA CAMPOS, 1123 - VILA NOVA;19010062;18;32235677;DP.ORGSANTOS@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
60951703;IMPERADOR DESPACHOS II LTDA;RUA JOSE BONGIOVANI, 380 - VILA LIBERDADE;19050680;18;32231600;FISCAL@EFRANCA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61032570;ESQUICATO ELITE IMOVEIS LTDA;RUA DOUTOR GURGEL, 102 - CENTRO;19010020;18;98060790;BRUNO.ESQ@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61038860;DR. SAUDE CLINICA MEDICA LTDA;AVENIDA ANA JACINTA, 2071 - CONJUNTO HABITACIONAL BARTHOLOMEU BUENO DE MIRANDA;19066030;18;98038380;FAC.BUENO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61113019;CASA GARCIA MATERIAIS PARA CONSTRUCOES LTDA;AVENIDA GUSTAVO ANTONIO MARCELINO, 843 - JARDIM PRUDENTINO;19064170;18;32231005;LUIZCARLOSLEX@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61137850;M&F IMPORTS LTDA;RUA RAIMUNDO PEREIRA TELLES, 187 - JARDIM COLINA;19061170;18;96393660;CRISTIANE@SARASOTAAVIONICS.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61151984;R BARREIRA FERNANDES FISIOTERAPIA E PILATES LTDA;RUA MILTON PEREIRA DE AZEVEDO, 315 - RESIDENCIAL UNIVERSITARIO;19063743;18;81720967;BARRERA.FISIO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61215473;MARCELO JUNIOR SOLUCOES EM MOVEIS LTDA;AVENIDA ONZE DE MAIO, 175 - VILA FORMOSA;19050050;18;96677033;CONTATO.MXPLANEJADOS@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
51847308;GDP COMERCIO DE ELETRONICOS LTDA;AVENIDA MANOEL GOULART, 2400 - JARDIM DAS ROSAS;19060000;11;23915757;LEGALIZACAO@APICEASSESSORIA.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61285015;D.A.Z. MAGANINI PRESTADORA DE SERVICO LTDA;RUA FERNAO DIAS, 724 - CIDADE JARDIM;19023280;18;98081171;DANILO_ZANA@HOTMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61295384;ACDEV SOLUTIONS LTDA;RUA DALILA DE ALMEIDA CAMPOS-DONA, 30 - CONJUNTO HABITACIONAL ANA JACINTA (MARIO AMATO);19064155;18;91559993;ALISSON_PP81@LIVE.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61327594;ZVC OTICA PRESIDENTE PRUDENTE LTDA;AVENIDA WASHINGTON LUIZ, 623 - CENTRO;19015150;18;88226265;ZVCPP@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61405315;EVERSON FARINA EVENTOS E LOCACAO LTDA;AVENIDA DA SAUDADE, 1291 - CIDADE UNIVERSITARIA;19050310;18;32216942;PARATI@PARATICONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61405618;BETEL COMERCIO DE GAS E AGUA LTDA;RUA JERONIMO GARCIA DUARTE, 568 - JARDIM DUQUE DE CAXIAS;19023320;18;88139978;TANIA.CRISTIANO16@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61433341;COMERCIAL LUX NEGOCIOS E INTERMEDIACOES LTDA;RUA DOMINGOS VERNILLE, 154 - VILA IOLANDA;19013280;11;23234141;COMERCIALLUXPRECIOSOS@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61435068;JR OLIVEIRA SERVICOS LTDA;RUA QUINZE DE NOVEMBRO, 1066 - VILA DO ESTADIO;19015060;18;97227913;BRUNOPELINCEL1985@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61439841;YOSHIBAPTISTELA SERVICOS MEDICOS LTDA;AVENIDA PRESIDENTE WASHINGTON LUIZ, 2491 - JARDIM PAULISTA;19023450;18;96002775;BAPTISTELA.SM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
58924270;BRASAO - ACOUGUE E ESPETARIA LTDA;RUA PEDRO BATISTA DA SILVA, 547 - CONJUNTO HABITACIONAL BRASIL NOVO;19034535;18;33333333;BRASAOACOUGUEEESPETARIA@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61463411;JOTAGE CONSULTORIA E SERVICOS ADMINISTRATIVOS LTDA;RUA MARIA SILVESTRE FERREIRA, 88 - BONGIOVANI;19028342;18;39085857;CONTABIL@BARALDOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61507024;AC SANTOS EUROLIMP LTDA;RUA LUIZ SALA, 635 - VIDA NOVA PRESIDENTE PRUDENTE II;19044312;18;97186941;ANNEAFREUHIAGO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61508391;VAZI PINTURAS E ACABAMENTOS LTDA;RUA ELISEU ALVARES, 467 - JARDIM VALE DO SOL;19063690;18;96186598;CONTATO@CONTABILPRATICA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61528120;TAMAF - PRESTACAO DE SERVICOS AGRICOLAS LTDA;RUA FRANCISCO GOMES, 75 - JARDIM PAULISTANO;19013780;18;39083637;JOSERODRIGUES2.JAR@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Simples Limitada
61535123;BOVIMPACTO REPRESENTACOES LTDA;AVENIDA JOSE CARMELO ZAUPA, 41 - JARDIM AVIACAO;19020310;18;39045285;CONTABIL@PRUDENTEC.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61560941;DONADI EVENTOS LTDA;RUA TULLIO CECCHETTI, 841 - VILA FORMOSA;19050020;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61564182;ANNA PAULA XAVIER NOIA SERVICOS MEDICOS LTDA;RUA ROBERTO BORGHI, 74 - JARDIM PETROPOLIS;19060350;18;32220304;CONTATO@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61624183;GABRIELA SOARES GONCALVES LTDA;RUA JORGE GUSHIKEN, 101 - JARDIM CINQUENTENARIO;19061410;18;32692333;ESCRITORIODECISAO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61674704;SELARIA DIAMANTE LTDA;RUA BELA VISTA, 860 - CIDADE JARDIM;19023440;69;92504261;CELARIA.DIAMANTE@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61703196;SIMIONI SERVICOS ADMINISTRATIVOS LTDA;RUA QUINCAS VIEIRA-CEL, 556 - VILA BOA VISTA;19020450;18;97742861;BARBARASIMIONI0107@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61733917;FIT HOME ACESSORIOS E EQUIPAMENTOS ESPORTIVOS LTDA;AVENIDA BRASIL, 2955 - VILA INDUSTRIAL;19013002;18;39161488;EQUIPAMENTOSFITHOME@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
61743504;ISADORA SILVA PIANTAMAR SERVICOS MEDICOS LTDA;RUA PERFEITO BRASIL FOLINO, 419 - VILA YOLANDA;19013400;18;32220304;LUCIANA@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
61789323;DESENTUPIDORA PRUDENTE MULTI SERVICOS LTDA;RUA MARIA LAETE IZIDO SILVA, 232 - CONJUNTO HABITACIONAL JARDIM JOAO DOMINGOS NETTO;19036162;18;91882464;TULLIOTULLYN17121971@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61877793;G. FILIPE FERNANDES DE SOUZA SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61879677;RITZ SORVETES PRESIDENTE PRUDENTE LTDA;AVENIDA ANA JACINTA, 2019 - CONJUNTO HABITACIONAL BARTHOLOMEU BUENO DE MIRANDA;19066030;43;88262217;CONTABILIDADE@SICHERDOBRASIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
59148457;BAESSO ENGENHARIA LTDA;RUA CONSTANTINA CORAZZA MILANI, 49 - JARDIM SANTA FE;19063810;11;12346959;CONTATO@TCONTCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
55432817;FENIX LAR LTDA;RUA BENEDITA SIMIONI, 18 - JARDIM CAMBUCI;19045050;18;91511526;FENIXLAROFICIAL@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
44951508;BERTMAR COMERCIO DIGITAL LTDA;RUA CAETANO POIANI, 290 - PARQUE RESIDENCIAL SAO LUCAS;19025220;18;98144614;TC.ASSESSORIACONTABIL@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61750884;TCP STUDIO & CO. LTDA;AVENIDA QUATORZE DE SETEMBRO, 840 - JARDIM PAULISTANO;19014000;18;33111665;RAZAOSERVICOSADM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
46499842;OASIS CONSORCIOS LTDA;RUA CLAUDIONOR SANDOVAL, 457 - JARDIM PAULISTA;19023200;18;88020582;ALEBAVARESCO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
46761360;SS CONSULTORIA EM ALIMENTACAO E EVENTOS LTDA;RUA MASAITI OTIAI, 340 - JARDIM JOAO PAULO II;19061362;18;97165600;DEBORA@BPMCONTABIL.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
52977079;M.R. PIGARI SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;96094820;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60005321;FR - ASSESSORIA E INTERMEDIACOES LTDA;RUA PLACIDO DE CASTRO, 325 - PARQUE SAO JUDAS TADEU;19020780;18;39045285;CONTABIL@PRUDENTEC.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
46446283;SANTORI CORRETORA DE SEGUROS LTDA;RUA CONRADO JOAO BACETI, 358 - RESIDENCIAL MARE MANSA;19028025;18;97025064;SANTORI@SANTORISEGUROS.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
47123657;DEV2DEV SOLUCOES EM TECNOLOGIA LTDA;AVENIDA ANTONIO MARINI, 454 - JARDIM COBRAL;19026750;18;81995548;VPROGRAMACAO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
49456034;NR SERVICOS MEDICOS S/S;RUA ALVARES MACHADO, 136 - VILA EUCLIDES;19015450;18;39174050;CONTATO@FERNANDESCONTABIL.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Simples Pura
51547856;THOR COMPANY PRUDENTE LTDA;RUA TENENTE NICOLAU MAFFEI, 461 - CENTRO;19010010;18;96259873;THOR.VENDAS@OUTLOOK.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
51864006;BRAGA PALESTRAS E TREINAMENTOS LTDA;RUA REVERENDO CALVINO DE AGUIAR, 103 - PARQUE RESIDENCIAL DAMHA III;19053825;18;39288227;DIEGO@FRANCHINICONTABIL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
53512444;JPV JUNQUEIRA SERVICOS MEDICOS LTDA;RUA JOAQUIM JESUS DOS SANTOS, 389 - CENTRAL PARK RESIDENCE;19060700;18;99747899;DRJPVJUNQUEIRA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
55591982;BARZEL ENGENHARIA LTDA;RUA RECIERE FURLAN, 73 - RESIDENCIAL PARQUE DOS GIRASSOIS;19062310;18;97610091;DELSONROSSO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
57648623;LORENTI FONOAUDIOLOGIA LTDA;RUA ALBINO CASATI, 213 - ROTTA DO SOL;19072040;18;96221866;MILENELORE@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
55256489;ALMEIDA JUNIOR COMERCIO LTDA;RUA DOUTOR GURGEL, 1590 - CENTRO;19015140;18;81664242;LIDERDELUCELIA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
52206178;RENAN DE SOUZA SANTIAGO PRODUCAO DE CONTEUDO DIGITAL LTDA;RUA BOM JESUS, 155 - JARDIM BRASILIA;19045430;18;96435221;MONKSTG@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61181380;BOMURA & PERONDE LTDA;RUA BERNARDINO SENNA FILHO, 280 - PARQUE ALVORADA;19042350;18;99777629;ROUTE06PRUDENTE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
52650067;BRASILTRUCK PECAS PARA CARRETAS LTDA;RUA JOSE MIOLA, 191 - JARDIM CAMBUY;19061553;18;97266843;RODRIGOPECAS@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
60007553;WBEAR PP COMERCIO LTDA;AVENIDA 14 DE SETEMBRO, 1930 - VILA MALAMAN;19015520;11;74983478;STANLEY,PRUDENTE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
54947600;RODOLFO COLADELLO DE OLIVEIRA LTDA;AVENIDA MANOEL GOULART, 661 - CENTRO;19015240;18;98197122;MOVEISDELLO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
61990392;CLINICA DE PSICOLOGIA TRANSFORMA MENTE LTDA;RUA GERALDO FERNANDES, 501 - RESIDENCIAL MOACYR TRENTIN;19030704;18;96899804;CAROLINADOSSANTOSPEREIRA@HOTMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
49948786;CASA FINNA PLANEJADOS PRESIDENTE PRUDENTE LTDA;RUA ALVARES MACHADO, 324 - VILA EUCLIDES;19015450;15;91352302;FABIO@CASAFINNA.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
62071853;ESTETICAR LTDA;RUA TENENTE JOSE DOMINGUES, 86 - VILA FORMOSA;19050070;18;81009442;IZADORADELIMA7@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62131387;FIGUEIREDO MEDICINA E SAUDE LTDA;RUA PIONEIRO JOSE LORENCETTI, 560 - JARDIM BONGIOVANI;19050350;18;39011244;CLAUDEMYFIGUEIREDO@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
62181319;FABIO EDUARDO DA SILVA COSTA - CONSULTORIO MEDICO LTDA;RUA SALVADOR MELONI, 514 - CIDADE UNIVERSITARIA;19050510;18;98156420;PITY100083@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62199000;BILLY'S ESSENTIALS STORE LTDA;AVENIDA JOSE PEREIRA JUNIOR, 394 - CONJUNTO HABITACIONAL EME ANTONIO PIOCH FONTOLAN;19062270;18;91313539;BILLY.ES@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62214455;ALMEIDA PASTANA DERMATOLOGIA LTDA;RUA DOUTOR GURGEL, 1014 - CENTRO;19015140;18;32220304;SOCIETARIO@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
62333239;IT GIRLS GLOSS BY MICHELLE PERES COMERCIO DE BELEZA LTDA;RUA CORONEL ALBINO, 986 - PARQUE SAO JUDAS TADEU;19020360;18;39030731;ESCRITORIOGIMENEZ@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62342299;TURBO XAN MARIANO COMERCIO E CONSERTO DE TURBINAS LTDA;RUA JOSE CALBENTE PERROTTI, 239 - PARQUE RESIDENCIAL NOSAKI;19070020;18;96218969;TURBOXAN@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62427922;BONIFIQUE CLUB SERVICOS DIGITAIS LTDA;AVENIDA GUSTAVO ANTONIO MARCELINO, 923 - JARDIM PRUDENTINO;19064170;18;81614746;CONTATO@BONIFIQUE.CLUB;ME - Micro Empresa;Sociedade Empresária Limitada
62465904;AEY COBRANCA E INFORMACOES CADASTRAIS LTDA;AVENIDA TANCREDO NEVES, 1995 - VILA CENTENARIO;19031240;18;97517801;AEYBANK2@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62467448;DS PARALLAX LTDA;RUA ANTONIO ALMODOVA, 71 - SEM DENOMINACAO I;19061070;18;81272687;INFO@CONTABILONLINEE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
47237952;UTILAR CENTER - UTILIDADES DOMESTICAS LTDA;RUA ADELINO BORGHI, 120 - JARDIM MONTE ALTO;19067460;18;32039715;UTILARCENTERFILIAL@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62540390;KARINA BORGES FERNANDES & CIA LTDA;RUA GETULIO PINHEIRO, 40 - VILA CORONEL GOULART;19020270;18;91118343;DRA.KARINA.TO@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
62566461;CROSSGEN GENETICS REPRESENTACOES COMERCIAIS LTDA;RUA SANTOS DUMONT, 465 - JARDIM AVIACAO;19020390;18;97107931;RURAL@TERRA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
62579690;F. RAFAEL REPRESENTACAO COMERCIAL LTDA;RUA DENUNCIO DAVID, 317 - PARQUE IMPERIAL;19028215;18;98213736;FABIO.RAFAEL2024@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62628798;ACONTECE CONSULTORIA E TREINAMENTOS LTDA;RUA ANTONIO LOPES FILHO, 323 - PARQUE RESIDENCIAL VITORIA REGIA;19025589;18;32215641;CONTATO@NEWVISIONCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
47966185;TOP VISION OPTOMETRIA LTDA;RUA SIQUEIRA CAMPOS, 699 - CENTRO;19010061;14;97276534;MARILIATOPVISION@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62650991;E.C. SANTOS CLINICA ODONTOLOGICA LTDA;RUA NICOLAU MAFFEI-TEN, 461 - CENTRO;19010010;18;96896022;EBERTIODONTO@YAHOO.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
62663243;MARTINS INTERMEDICOES DE NEGOCIOS LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 1104 - BOSQUE;19010080;18;33111665;RAZAOSERVICOSADM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62749024;PRUDENTE PLACAS LTDA;RUA ALVARES MACHADO, 678 - VILA EUCLIDES;19015450;18;91949696;PRUDEMPLAKPP@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62777387;TIAGO LUIZ MARTINS REPRESENTACAO COMERCIAL LTDA;RUA MAURO MELONI, 686 - PARQUE IMPERIAL;19028210;18;32233558;TIAGOMARTINSREPRESENTACAO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62828258;B. VELLINI MOREIRA SERVICOS MEDICOS LTDA;RUA PROFESSOR DITAO, 108 - JARDIM PAULISTANO;19013770;18;32220037;ESCRITORIO.MEDBILL@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
62828539;GFEVI SERVICOS MEDICOS LTDA;RUA RUI BARBOSA, 1315 - VILA SANTA HELENA;19015000;19;39085857;CONTABIL@BARALDOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
62948886;S.M. NETO DA SILVA LTDA;RUA DOS HIBISCOS, 203 - CECAP;19065400;18;97280460;SELMAMARIANETO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
